StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,math_ed,domains,prop_of_time_1,consistent,session_vivid,domain_vivid,visualspatial_1,visualspatial_2,visualspatial_3,sensory_1,sensory_2,sensory_3,touch,touch_1_TEXT,touch_2_TEXT,do_touch,do_touch_1_TEXT,do_touch_2_TEXT,resist_mvmt_3,zoom_2,dynamic_1,causal,causal_1_TEXT,causal_2_TEXT,constraint,constraint_1_TEXT,constraint_2_TEXT,symbols,symbols_1_TEXT,symbols_2_TEXT,symbolicvis,symbolicvis_1_TEXT,symbolicvis_2_TEXT,draw,draw_1_TEXT,draw_2_TEXT,draw_for,challenges,describe,appear,appear_1_TEXT,fade,fade_1_TEXT,stay_present,stay_present_1_TEXT,stay_present_2_TEXT,stop_seeing,stop_seeing_1_TEXT,stop_seeing_2_TEXT,control_1,annoyed,annoyed_1_TEXT,annoyed_2_TEXT,noise_noisy_1,people_company_1,surface,surface_need_1,hands_active_1,light_bright_1,space_full_1,object_real_4,Q50_4,build_see_1,platonist_1,vis_domain,vis_domain_3_TEXT,vis_domain_5_TEXT,Q35_3_TEXT - Parent Topics,Q35_3_TEXT - Topics
8/2/21 14:37,8/2/21 14:37,2,5,FALSE,8/9/21 14:37,R_2wcVUwENLOBX4Rb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 15:07,8/2/21 15:13,52,320,FALSE,8/9/21 15:13,R_3ozuDj7gCbGdhq5,Ph.D. in Math,Numerical analysis,50,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,0,87,23,64,0,0,No,,,,,,31,61,20,No,,,,,,Yes,,,No,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 15:37,8/2/21 15:37,5,27,FALSE,8/9/21 15:37,R_3MSCxjzEgv9UyT2,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 17:39,8/2/21 16:27,14,82082,FALSE,8/9/21 16:27,R_3gLw706P516IyCl,Ph.D. in Math,Number theory,24,"Some sessions involve a lot a lot of visualization, others may involve none at all",More vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 18:42,8/2/21 18:42,7,25,FALSE,8/9/21 18:42,R_26gVMDC52j1TyLQ,Ph.D. in Math,operator algebras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 19:22,8/2/21 20:19,50,89786,FALSE,8/9/21 20:19,R_2WSvzlCPfIou3Hu,Some Undergraduate Coursework,logic,60,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,52,100,100,13,4,0,No,,,,,,9,77,41,Yes,,,Yes,"yes, sometimes the visualization just stops proceeding to the next stage and i can't get it to continue forcefully. usually requires a break before this resolves itself, very weird. I find it interesting how my subconsciousness may just blurt out the answer / visualization, but when i actively (forcefully) try to compute / reason, it doesn't always work.",,Yes,"yes, with a strong bias towards the alphabet i'm using at that particular point in time (usually following the conventions of the material i'm working on, heavily influenced by authors who taught me).",,No,,"if it ever happens, it's because someone wrote something symbolic and i'm transforming it into a mental model. symbols alone are arbitarily assigned, and may have conflicting meaning (example: turnstile and double turnstile may capture the same essence, where a mental model doesn't have this ambiguity)",Yes,Usually yes.,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 20:48,8/2/21 20:54,7,347,FALSE,8/9/21 20:54,R_2xAdUjcJsEzTcxy,Bachelor Degree in Math,Algebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/21 23:02,8/2/21 23:09,17,423,FALSE,8/9/21 23:09,R_3EihKMWLpQUB8kz,Masters Degree in Math,algebra,75,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/21 0:37,8/3/21 0:47,2,593,FALSE,8/10/21 0:47,R_10IfnSMF7AAbzZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/21 7:20,8/3/21 8:10,98,2969,FALSE,8/10/21 8:10,R_21urmNtg8VZ0ts1,Ph.D. in Math,Algebraic geometry,60,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,,81,,0,0,0,No,,,,,,0,84,83,Yes,,,Yes,,,Yes,,,No,,,Yes,Depends,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","Interior of cone divided by planes, reflections through those planes",Yes,,Yes,,Yes,,,Yes,,,85,No,,,38,31,Loose sheets of paper,37,39,14,50,100,5,76,,"I visualize when doing math, but could be any domain.",,,,
8/3/21 22:14,8/3/21 22:14,5,9,FALSE,8/10/21 22:14,R_2s1PsKwF0Eo4xOa,Masters Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/21 22:25,8/3/21 22:30,50,300,FALSE,8/10/21 22:30,R_1rGHFqujW60q1fF,Ph.D. in Math,"Algebra, Algebraic topology",25,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,More  vivid,,48,80,31,0,0,No,,,,,,0,78,23,Yes,,,No,,,Yes,,,Yes,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21 12:40,8/4/21 12:41,19,69,FALSE,8/11/21 12:41,R_3Lb67pqRr8NEFCl,Ph.D. in Math,"Algebra (Commutative, homological)",15,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,It just depends,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/21 21:22,8/4/21 21:22,5,10,FALSE,8/11/21 21:22,R_1QMztmHrikWaLTf,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/21 13:05,8/12/21 13:05,5,12,FALSE,8/19/21 13:06,R_tFfLryb4yqdKjqV,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/21 9:21,8/16/21 9:22,17,113,FALSE,8/23/21 9:22,R_2ysi6rgMtYAg4a1,Masters Degree in Math,"Representation theory, algebraic geometry",20,Every session involves similar levels of visual experience,They stay consistent in their  vividness,More  vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/21 5:20,8/18/21 5:22,21,131,FALSE,8/25/21 5:22,R_3DvSEGHC3iq9jVb,Masters Degree in Math,"Modern Algebra, Discrete Math, Number Theory",65,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,44,69,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/21 4:19,8/27/21 4:26,100,425,TRUE,8/27/21 4:26,R_2XbSsWzcRmMECqY,Ph.D. in Math,Alg geom,20,Some sessions involve more visualization than others,It just depends,It just depends,19,100,,78,8,0,No,,,,,,47,100,69,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,Yes,,No,,Yes,,,No,,,86,No,,,16,50,Blank paper,20,50,36,52,100,52,100,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,,,
8/23/21 13:36,8/23/21 13:36,5,9,FALSE,8/30/21 13:36,R_3oNKm1VVXRJ0PiQ,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/21 23:26,8/23/21 23:30,50,230,FALSE,8/30/21 23:30,R_1P7x68anfZETNV3,Masters Degree in Math,"Commutative Algebra, Algebraic Geometry, Number Theory",33,Some sessions involve more visualization than others,They stay consistent in their  vividness,They stay consistent in their vividness,23,89,,0,0,0,No,,,,,,39,71,52,Yes,,,No,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/21 5:48,8/24/21 5:49,17,79,FALSE,8/31/21 5:49,R_1hGX1XeG82ehw5e,Some Undergraduate Coursework,probability theory,68,Every session involves similar levels of visual experience,It depends on where I am in a reasoning process,It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/21 20:05,9/28/21 20:05,2,6,FALSE,10/5/21 20:05,R_1dnLIJwhCuxyYHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 18:30,3/5/24 18:36,100,354,TRUE,3/5/24 18:36,R_1pmSo1abJqDXthK,Ph.D. in Math,jhgfds,0,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,Less  vivid,83,55,29,53,40,40,No,,,,,,0,26,23,No,,,Yes,,,No,,,No,,,No,,,I never draw these visualizations.,"The object / thing / symbol goes on forever / too far,I'm afraid the object / thing / symbol  would change if I tried to draw it too soon",jnhgfdkjhgfghjklkjhjhgfhjklj,No,,No,,No,,,No,,,0,Yes,,,0,0,mkjuhg,0,1,1,0,0,1,1,1,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,,,
3/5/24 19:29,3/5/24 19:50,100,1238,TRUE,3/5/24 19:50,R_6S318WCBK5rWrTR,Masters Degree in Math,Probability and analysis,39,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,13,75,75,0,0,0,Yes,"Sometimes, but I don't think of them as possessing tactile qualities. They don't have any textures",,No,,,63,70,50,Yes,"Depends on what sort of process I'm visualisation. I can imagine a random walk evolving and I have casual control over the dynamics, but it's hard to have that with a Brownian motion",,No,,,Yes,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world","I often imagine Z^2 or Z^3 and a random walk or a spanning tree of these graphs. I visualise it as a grid of lines (the edges connected the lattice points).
If I'm visualising a random walk, it'll be as a little round ball jumping from one lattice point to another.",No,,Yes,,No,,,No,,,64,No,,,39,25,Notebook/tablet,17,49,48,50,100,19,73,34,"I visualize when doing math, but could be any domain.",,,,
3/5/24 19:38,3/5/24 20:34,100,3337,TRUE,3/5/24 20:34,R_1G7FzHL947TtXGJ,Masters Degree in Math,"Number Theory, Algebraic Geometry",30,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,0,100,81,0,0,0,Yes,I guess if they are three dimensional shapes like a cube then in some sense I could,,No,,,25,70,40,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing","In algebraic geometry, the curves are defined over the complex number, so they are topologically surfaces with handles but we draw them as curves because it’s hard to draw surfaces and if it moves, that would require four dimensions of drawing. So the drawing fails to represent topological information, which is important, but hard to illustrate.",No,,No,,Yes,,,No,,,90,No,,,23,50,"Chalkboard or paper, both are fine",75,84,50,31,100,70,80,25,"I visualize when doing math, but could be any domain.",,,,
3/5/24 20:38,3/5/24 20:43,100,301,TRUE,3/5/24 20:43,R_5P0Shk8U9IHmcyV,Ph.D. in Math,"Geometry, Analysis",90,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,Less  vivid,29,80,90,0,0,0,No,,,,,,69,100,56,Yes,,,Yes,,,Yes,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing","Mean curvature flow is an evolution of surfaces in space. I often draw the spacetime track of the flow (one axis time, one axis space). This usually looks like a paraboloid. One useful idea in my research is to move around the parabolid and see when it intersects itself. ",No,,Yes,,Yes,,,No,,,68,No,,,86,53,paper,71,94,7,47,10,49,88,50,"I visualize when doing math, but could be any domain.",,,,
3/5/24 19:29,3/5/24 21:50,100,8453,TRUE,3/5/24 21:50,R_1BH3VEcqr81i6pr,Masters Degree in Math,mathematical physics ,80,Some sessions involve more visualization than others,It just depends,More  vivid,50,70,100,10,1,1,Yes,"If they are actually 3D things, sure, but only I think extra about what it feel like. ",,No,,"It’s a choice, I usually do not. It’ doesn’t add to problem solving. ",40,75,70,Yes,,,Yes,It’s hard to control the extract movement if I haven’t physically seen it. But it is possible most of the time. ,,Yes,,,Yes,"This is usually the case. I.e, doing calculations. ",,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing","A world line of a particle is some path in four dimensional hyperbolic space. The mental visualization is either of the 2D models we use to represent such paths; spacetime diagrams of say the Klien Disk, or it’s a more “ethereal” visualization that is hard to describe. This particle carries intrinsic properties, “structures” that themselves live on other abstract manifolds all stacked onto spacetime that aren’t simultaneously visualized. ",Yes,,Yes,,Yes,,,No,,,90,No,,,50,10,Chalkboard ,4,50,20,50,100,100,95,30,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,,,
3/5/24 22:11,3/5/24 22:23,100,750,TRUE,3/5/24 22:23,R_5PzFVYONhXRBYFr,Masters Degree in Math,"Analysis: Partial differential equations, Fourier analysis, geometric measure theory",60,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,30,100,100,10,0,0,Yes,"Yes, in the sense that there are real-world objects of the same shape (boxes, donuts, etc.)",,No,,,0,50,20,No,,,No,,,Yes,"Often I visualize a region in 2-d space which is where a function is nonzero, and then symbols represent the value of the function inside this region",,No,,,Yes,I often make the visualization more precise by drawing it,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,My drawing skill is too limited,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","An annulus (donut) with a small ball inside the middle hole area; the annulus represents the support (i.e. region where it is non-zero) of one function and the ball represents the support of another function. I picture these with some thickness, though in my work, the thickness of both of these tends to 0 in the limit, but for the sake of the picture it's not a problem. Useful for testing properties of certain geometric averaging operators.",No,,Yes,"Sort of, sometimes when I try to draw it, it turns out differently from what was in my head, and the new picture may or may not work",Yes,"It's hard to say when you're ""done"" with one because math builds on itself and it may be useful in a future setting. But often they still are in the back of my head even when I don't immediately need them.",,No,,,100,No,,,50,25,"iPad notes app, followed by blackboard/whiteboard",60,50,60,40,100,80,30,50,"I visualize when doing math, only in certain domains.",,,,
3/6/24 2:44,3/6/24 3:12,100,1668,TRUE,3/6/24 3:12,R_1Kq8om94CXhouaJ,Masters Degree in Math,geometry and topology,80,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,52,100,85,14,0,0,No,,,,,,20,85,70,Yes,,,Yes,,,Yes,,,Yes,,,No,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","I have recently been reading about measured laminations, and one of my favorite ways to envision them is to have a two holed torus with a curve spiraling around one of the holes that can spin longer and longer around the hole until it ""snaps"" into two curves from one. I typically envision the torus floating around in nothingness while the curves are lit up and the movie plays out.",Yes,"If by ""didn't mean them to"" you mean ""unprompted,"" then yes",Yes,"I am a very distractible person and while visualizing something it's usually akin to a day dream. Thus if I'm distracted by my enviorment whatever I was thinking about and ""poof"" and go away.",No,,,Yes,This usually only happens if I'm still thinking about a problem related to the visualization and I can't get the problem out of my head.,,100,No,,,100,44,Chalkboard,10,100,60,50,100,80,0,85,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math feels special.",,,,
3/6/24 16:31,3/6/24 16:41,100,585,TRUE,3/6/24 16:41,R_6oTOeQNEccXmyFA,Some Graduate Coursework,"Number theory, algebraic geometry",89,Some sessions involve more visualization than others,More vivid,It just depends,1,91,70,0,0,0,No,,,,,,50,78,61,Yes,,,Yes,,,Yes,,,Yes,,,No,,,I never draw these visualizations.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing","Oftentimes it's very convenient to try visualize a Breuil--Kisin--Fargues module, but everything carries some information that can't really be drawn out. It's almost as if certain parts of the picture carry certain ""emotions"" in a very abstract sense.",No,,No,,Yes,,,Yes,,,33,No,,,32,5,Computer,11,32,24,49,92,97,68,9,"I visualize when doing math, but could be any domain.",,,,
3/10/24 19:14,3/10/24 19:28,100,873,TRUE,3/10/24 19:28,R_28yjssQh0C78y4h,Ph.D. in Math,"Topology, geometry",80,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,40,100,70,100,1,1,Yes,,,Yes,,,1,86,60,Yes,,,No,,,No,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it",Was recently working with cobordism between two 3-manifolds,No,,Yes,,No,,,No,,,100,No,,,30,43,"Chalkboard, paper",60,81,50,49,90,60,11,50,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,Manipulating things (e.g. I was watching a movie which has a “sci-fi” milk cartoon and I had to visualize if it was feasibly able to close),,
3/5/24 19:27,3/5/24 19:28,7,45,FALSE,3/12/24 19:32,R_3JPKTLMSVAuwj70,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 19:28,3/5/24 19:28,7,31,FALSE,3/12/24 19:35,R_1BU5UoMzsqU0wy5,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 19:30,3/5/24 19:33,16,153,FALSE,3/12/24 19:39,R_1f2PaCXi4VDa6yJ,Masters Degree in Math,Geometric Topology,80,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 19:42,3/5/24 19:44,14,122,FALSE,3/12/24 19:45,R_3N1TR19e7D8pqKw,Masters Degree in Math,Analytic number theory,72,Some sessions involve more visualization than others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 19:41,3/5/24 19:46,51,298,FALSE,3/12/24 19:46,R_71GwWj29cZD9vB7,Ph.D. in Math,Geometric analysis and PDE,60,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,25,80,100,0,0,0,No,,,,,,0,50,50,Yes,,,No,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 19:57,3/5/24 20:02,30,326,FALSE,3/12/24 20:02,R_6xEHYOY9jjpQ9Dr,Ph.D. in Math,Lie Algebra,30,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,0,0,0,0,0,0,No,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 20:40,3/5/24 20:47,49,407,FALSE,3/12/24 20:47,R_3YURCBVriZTLRCx,Ph.D. in Math,Differential Equations,50,"Some sessions involve a lot a lot of visualization, others may involve none at all",More vivid,More  vivid,0,100,0,0,0,0,No,,,,,,0,69,51,Yes,,,Yes,,,No,,,No,,,No,,,I draw them for other people (e.g. to communicate my perspective to others).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 20:57,3/5/24 20:58,7,16,FALSE,3/12/24 20:58,R_37OsnEgw97nqgBe,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/24 21:40,3/5/24 21:40,7,18,FALSE,3/12/24 21:40,R_6ou3I7z8Hf1Jo9l,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/24 0:15,3/6/24 0:16,2,63,FALSE,3/13/24 0:16,R_5R9zQcdWyT7lUTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/24 7:25,3/6/24 7:26,5,45,FALSE,3/13/24 7:26,R_6Peqvcp7L3gK1mF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/24 22:29,3/13/24 22:43,100,804,TRUE,3/13/24 22:43,R_1nVDjSZcPb2StGK,Masters Degree in Math,"Partial differential equations, probability",40,Some sessions involve more visualization than others,It just depends,More  vivid,25,90,30,0,0,0,No,,,,,,25,100,80,Yes,The dynamics are part of the visualization,,Yes,,,Yes,Usually labels on parts of what is being visualized,,Yes,"Rarely, but there are some situations where I visualize symbols rather than writing them down",,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,My drawing skill is too limited","I commonly visualize the domains I am solving partial differential equations on, as well as what I expect solutions to look like on those domains.",No,,No,,No,,,No,,,100,No,,,30,30,paper,20,50,50,50,20,0,20,90,"I visualize when doing math, but could be any domain.",,,,
3/7/24 22:07,3/7/24 22:08,7,19,FALSE,3/14/24 22:08,R_5pbV2UL8WyPWKa4,Ph.D. in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/24 1:17,3/18/24 1:24,100,396,TRUE,3/18/24 1:24,R_53WusAayebo4bNt,Ph.D. in Math,"number theory, analysis, linear algebra",25,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,It just depends,5,4,6,1,1,1,No,,,,,,1,1,50,No,,,No,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",The graph of an equation,No,,No,,No,,,No,,,100,No,,,54,50,"recently, an ipad. Before that paper.",50,50,50,50,100,100,50,50,"I visualize when doing math, only in certain domains.",,,,
3/19/24 19:42,3/19/24 20:17,100,2105,TRUE,3/19/24 20:17,R_1EoFuZXXvvpb6s9,Ph.D. in Math,algebra; construction of counterexamples,90,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,10,10,2,0,2,0,No,,,,,,50,10,50,Yes,,,Yes,"For example, if I'm thinking about a free associative algebra in variables  x  and  y,  I can't ""move x past y"", i.e., turn xy into yx.",,Yes,Formulas for elements of algebraic objects,,Yes,,,Yes,"Sometimes.  But, for instance, if I think ""such expressions don't commute"", then ""such an expression"" will be a vague image, not a particular expression",,Both - I draw them for myself and for others.,I'm afraid the object / thing / symbol  would change if I tried to draw it too soon,Sorry,Yes,"When I want to get to sleep after working on a problem.  It's not the visualizations per se that keep me awake, but they are certainly a part of thinking about the problem",No,,Yes,Maybe.  But not in a big way,,No,,,50,No,,Rarely,50,33,"Blank paper.  (I use the backs of paper with stuff printed on the other side).  When I've gotten some solid arguments etc., I enter them on a computer file",50,50,50,50,50,0,50,75,"I visualize when doing math, but could be any domain.",,,,
3/19/24 20:15,3/19/24 20:55,100,2387,TRUE,3/19/24 20:55,R_5Y3knrHC9jlA29X,Ph.D. in Math,"Set theory, model theory, recursion theory, proof theory (mathematical logic)",50,Every session involves similar levels of visual experience,It just depends,It just depends,25,65,5,1,1,1,No,,"Objects without substance, and without “movement”",,,,2,2,2,No,,,No,,(There are no movements),Yes,(In that visualizations are connected to symbols),,No,,(I view visualizations and symbols as referring to distinct things),Yes,(But just crude type of drawings),,Both - I draw them for myself and for others.,The object / thing / symbol has many dimensions,"A picture of: a flow from the top downward, several containers that the flow moves into and out of, the containers come into existence as part of a two players game (part of the non-pictured symbolic aspect keeps track of the order of their coming into existence). [The whole picture tries to capture a complex expression involving the alternation of quantifiers pertain to a particular mathematical structure]",No,,No,,No,,"(Except that, if they are actually physically drawn, the physical drawing remains)",No,,,100,No,,(Except that struggling with a math problem can often be annoying),16,50,"Equally for chalkboard, whiteboard, notepad. Also, when giving lectures, projecting images on a screen.",52,51,52,51,100,50,4,49,"I visualize when doing math, only in certain domains.",,,,
